A_1_NUMBER_OF_VILLAGES_TOWNS_HOUSEHOLDS_POPULATION_AND_AREA,COLUMN_2,COLUMN_3,COLUMN_4,COLUMN_5,COLUMN_6,COLUMN_7,COLUMN_8,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12,COLUMN_13,COLUMN_14,COLUMN_15
,,,India/ State/ Union Territory/ District/ Sub-district,Name,"Total/
Rural/
Urban",,,,,,,,,
,,,,,,,,,,,,,,
27.0,508.0,4063.0,SUB-DISTRICT,Sironcha,Urban,0.0,0.0,1.0,1814.0,7427.0,3798.0,3629.0,2.71,2740.590405904059
27.0,509.0,0.0,DISTRICT,Chandrapur,Total,1463.0,329.0,23.0,536686.0,2204307.0,1123834.0,1080473.0,11443.000000000002,192.63366250109237
27.0,509.0,0.0,DISTRICT,Chandrapur,Rural,1463.0,329.0,0.0,356228.0,1428929.0,726106.0,702823.0,11152.4,128.12748825364943
27.0,509.0,0.0,DISTRICT,Chandrapur,Urban,0.0,0.0,23.0,180458.0,775378.0,397728.0,377650.0,290.6,2668.19683413627
27.0,509.0,4064.0,SUB-DISTRICT,Warora,Total,148.0,34.0,1.0,41609.0,171540.0,87540.0,84000.0,1028.93,166.71688064299806
27.0,509.0,4064.0,SUB-DISTRICT,Warora,Rural,148.0,34.0,0.0,30796.0,125008.0,64116.0,60892.0,1012.34,123.4842049113934
27.0,509.0,4064.0,SUB-DISTRICT,Warora,Urban,0.0,0.0,1.0,10813.0,46532.0,23424.0,23108.0,16.59,2804.822182037372
27.0,509.0,4065.0,SUB-DISTRICT,Chimur,Total,176.0,83.0,0.0,42850.0,169547.0,85898.0,83649.0,1142.0,148.46497373029771
27.0,509.0,4065.0,SUB-DISTRICT,Chimur,Rural,176.0,83.0,0.0,42850.0,169547.0,85898.0,83649.0,1142.0,148.46497373029771
27.0,509.0,4065.0,SUB-DISTRICT,Chimur,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,509.0,4066.0,SUB-DISTRICT,Nagbhir,Total,112.0,26.0,0.0,33733.0,133020.0,66886.0,66134.0,735.3,180.905752753978
27.0,509.0,4066.0,SUB-DISTRICT,Nagbhir,Rural,112.0,26.0,0.0,33733.0,133020.0,66886.0,66134.0,735.3,180.905752753978
27.0,509.0,4066.0,SUB-DISTRICT,Nagbhir,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,509.0,4067.0,SUB-DISTRICT,Brahmapuri,Total,110.0,26.0,1.0,41282.0,166165.0,83680.0,82485.0,814.75,203.9459957042037
27.0,509.0,4067.0,SUB-DISTRICT,Brahmapuri,Rural,110.0,26.0,0.0,32707.0,130140.0,65628.0,64512.0,792.83,164.1461599586292
27.0,509.0,4067.0,SUB-DISTRICT,Brahmapuri,Urban,0.0,0.0,1.0,8575.0,36025.0,18052.0,17973.0,21.92,1643.4762773722628
27.0,509.0,4068.0,SUB-DISTRICT,Sawali,Total,94.0,17.0,0.0,27526.0,107937.0,54291.0,53646.0,663.33,162.71991316539277
27.0,509.0,4068.0,SUB-DISTRICT,Sawali,Rural,94.0,17.0,0.0,27526.0,107937.0,54291.0,53646.0,663.33,162.71991316539277
27.0,509.0,4068.0,SUB-DISTRICT,Sawali,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,509.0,4069.0,SUB-DISTRICT,Sindewahi,Total,94.0,21.0,0.0,27720.0,110440.0,55784.0,54656.0,792.06,139.43388127162083
27.0,509.0,4069.0,SUB-DISTRICT,Sindewahi,Rural,94.0,21.0,0.0,27720.0,110440.0,55784.0,54656.0,792.06,139.43388127162083
27.0,509.0,4069.0,SUB-DISTRICT,Sindewahi,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,509.0,4070.0,SUB-DISTRICT,Bhadravati,Total,115.0,39.0,2.0,38464.0,158751.0,82121.0,76630.0,1165.07,136.25876556773414
27.0,509.0,4070.0,SUB-DISTRICT,Bhadravati,Rural,115.0,39.0,0.0,21092.0,84309.0,43358.0,40951.0,1127.06,74.80435824179725
27.0,509.0,4070.0,SUB-DISTRICT,Bhadravati,Urban,0.0,0.0,2.0,17372.0,74442.0,38763.0,35679.0,38.01,1958.4846093133388
27.0,509.0,4071.0,SUB-DISTRICT,Chandrapur,Total,83.0,8.0,8.0,113429.0,481758.0,247558.0,234200.0,1179.71,408.3698536080901
27.0,509.0,4071.0,SUB-DISTRICT,Chandrapur,Rural,83.0,8.0,0.0,19788.0,79936.0,41268.0,38668.0,1080.92,73.95181882100432
27.0,509.0,4071.0,SUB-DISTRICT,Chandrapur,Urban,0.0,0.0,8.0,93641.0,401822.0,206290.0,195532.0,98.79,4067.435975301144
27.0,509.0,4072.0,SUB-DISTRICT,Mul,Total,80.0,26.0,1.0,28601.0,114611.0,57358.0,57253.0,499.51,229.44685792076237
27.0,509.0,4072.0,SUB-DISTRICT,Mul,Rural,80.0,26.0,0.0,22511.0,89162.0,44594.0,44568.0,476.36,187.17356621042907
27.0,509.0,4072.0,SUB-DISTRICT,Mul,Urban,0.0,0.0,1.0,6090.0,25449.0,12764.0,12685.0,23.15,1099.3088552915767
27.0,509.0,4073.0,SUB-DISTRICT,Pombhurna,Total,58.0,13.0,0.0,13329.0,50781.0,25648.0,25133.0,397.81,127.65139136773836
27.0,509.0,4073.0,SUB-DISTRICT,Pombhurna,Rural,58.0,13.0,0.0,13329.0,50781.0,25648.0,25133.0,397.81,127.65139136773836
27.0,509.0,4073.0,SUB-DISTRICT,Pombhurna,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,509.0,4074.0,SUB-DISTRICT,Ballarpur,Total,28.0,3.0,3.0,30427.0,134540.0,69461.0,65079.0,260.54,516.3890381515314
27.0,509.0,4074.0,SUB-DISTRICT,Ballarpur,Rural,28.0,3.0,0.0,7651.0,31854.0,16741.0,15113.0,224.98,141.5859187483332
27.0,509.0,4074.0,SUB-DISTRICT,Ballarpur,Urban,0.0,0.0,3.0,22776.0,102686.0,52720.0,49966.0,35.56,2887.682789651293
27.0,509.0,4075.0,SUB-DISTRICT,Korpana,Total,98.0,12.0,3.0,30011.0,125317.0,64675.0,60642.0,560.37,223.6325998893588
27.0,509.0,4075.0,SUB-DISTRICT,Korpana,Rural,98.0,12.0,0.0,20074.0,84302.0,43427.0,40875.0,524.51,160.72524832700998
27.0,509.0,4075.0,SUB-DISTRICT,Korpana,Urban,0.0,0.0,3.0,9937.0,41015.0,21248.0,19767.0,35.86,1143.7534857780256
27.0,509.0,4076.0,SUB-DISTRICT,Jiwati,Total,83.0,0.0,0.0,13656.0,61820.0,31483.0,30337.0,559.15,110.56067244925332
27.0,509.0,4076.0,SUB-DISTRICT,Jiwati,Rural,83.0,0.0,0.0,13656.0,61820.0,31483.0,30337.0,559.15,110.56067244925332
27.0,509.0,4076.0,SUB-DISTRICT,Jiwati,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,509.0,4077.0,SUB-DISTRICT,Rajura,Total,96.0,12.0,3.0,33018.0,138408.0,71136.0,67272.0,894.92,154.65963438072677
27.0,509.0,4077.0,SUB-DISTRICT,Rajura,Rural,96.0,12.0,0.0,23900.0,99475.0,50971.0,48504.0,879.83,113.0616141754657
27.0,509.0,4077.0,SUB-DISTRICT,Rajura,Urban,0.0,0.0,3.0,9118.0,38933.0,20165.0,18768.0,15.09,2580.053015241882
27.0,509.0,4078.0,SUB-DISTRICT,Gondpipri,Total,88.0,9.0,1.0,21031.0,79672.0,40315.0,39357.0,749.55,106.29310919885263
27.0,509.0,4078.0,SUB-DISTRICT,Gondpipri,Rural,88.0,9.0,0.0,18895.0,71198.0,36013.0,35185.0,743.92,95.70652758361116
27.0,509.0,4078.0,SUB-DISTRICT,Gondpipri,Urban,0.0,0.0,1.0,2136.0,8474.0,4302.0,4172.0,5.63,1505.150976909414
27.0,510.0,0.0,DISTRICT,Yavatmal,Total,1853.0,284.0,18.0,646886.0,2772348.0,1419965.0,1352383.0,13582.0,204.11927551170663
27.0,510.0,0.0,DISTRICT,Yavatmal,Rural,1853.0,284.0,0.0,515502.0,2174195.0,1115148.0,1059047.0,13415.09,162.0708470833964
27.0,510.0,0.0,DISTRICT,Yavatmal,Urban,0.0,0.0,18.0,131384.0,598153.0,304817.0,293336.0,166.91,3583.6858187046914
27.0,510.0,4079.0,SUB-DISTRICT,Ner,Total,88.0,28.0,1.0,29568.0,120232.0,61407.0,58825.0,699.29,171.93439059617614
27.0,510.0,4079.0,SUB-DISTRICT,Ner,Rural,88.0,28.0,0.0,22983.0,90930.0,46645.0,44285.0,674.57,134.7969817809864
27.0,510.0,4079.0,SUB-DISTRICT,Ner,Urban,0.0,0.0,1.0,6585.0,29302.0,14762.0,14540.0,24.72,1185.3559870550162
27.0,510.0,4080.0,SUB-DISTRICT,Babulgaon,Total,107.0,34.0,0.0,22445.0,88173.0,45120.0,43053.0,570.83,154.46455161781967
27.0,510.0,4080.0,SUB-DISTRICT,Babulgaon,Rural,107.0,34.0,0.0,22445.0,88173.0,45120.0,43053.0,570.83,154.46455161781967
27.0,510.0,4080.0,SUB-DISTRICT,Babulgaon,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,510.0,4081.0,SUB-DISTRICT,Kalamb,Total,126.0,17.0,0.0,25363.0,103024.0,52461.0,50563.0,753.6,136.70912951167728
27.0,510.0,4081.0,SUB-DISTRICT,Kalamb,Rural,126.0,17.0,0.0,25363.0,103024.0,52461.0,50563.0,753.6,136.70912951167728
27.0,510.0,4081.0,SUB-DISTRICT,Kalamb,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,510.0,4082.0,SUB-DISTRICT,Yavatmal,Total,125.0,20.0,7.0,90336.0,382965.0,194829.0,188136.0,1117.53,342.6887868782046
27.0,510.0,4082.0,SUB-DISTRICT,Yavatmal,Rural,125.0,20.0,0.0,35188.0,145347.0,74279.0,71068.0,1060.9,137.00348760486378
27.0,510.0,4082.0,SUB-DISTRICT,Yavatmal,Urban,0.0,0.0,7.0,55148.0,237618.0,120550.0,117068.0,56.63,4195.9738654423445
27.0,510.0,4083.0,SUB-DISTRICT,Darwha,Total,129.0,16.0,2.0,44938.0,191103.0,98255.0,92848.0,879.52,217.2810169183191
27.0,510.0,4083.0,SUB-DISTRICT,Darwha,Rural,129.0,16.0,0.0,38085.0,157009.0,80595.0,76414.0,874.54,179.5332403320603
27.0,510.0,4083.0,SUB-DISTRICT,Darwha,Urban,0.0,0.0,2.0,6853.0,34094.0,17660.0,16434.0,4.98,6846.184738955823
27.0,510.0,4084.0,SUB-DISTRICT,Digras,Total,77.0,3.0,1.0,33479.0,154122.0,79406.0,74716.0,552.99,278.70666739000706
27.0,510.0,4084.0,SUB-DISTRICT,Digras,Rural,77.0,3.0,0.0,24415.0,109355.0,56626.0,52729.0,541.64,201.896093346134
27.0,510.0,4084.0,SUB-DISTRICT,Digras,Urban,0.0,0.0,1.0,9064.0,44767.0,22780.0,21987.0,11.35,3944.229074889868
27.0,510.0,4085.0,SUB-DISTRICT,Pusad,Total,177.0,10.0,2.0,72470.0,341186.0,175905.0,165281.0,1173.05,290.8537572993479
27.0,510.0,4085.0,SUB-DISTRICT,Pusad,Rural,177.0,10.0,0.0,55325.0,258191.0,133427.0,124764.0,1163.54,221.90126682365883
27.0,510.0,4085.0,SUB-DISTRICT,Pusad,Urban,0.0,0.0,2.0,17145.0,82995.0,42478.0,40517.0,9.51,8727.129337539433
27.0,510.0,4086.0,SUB-DISTRICT,Umarkhed,Total,128.0,29.0,1.0,55670.0,259357.0,133208.0,126149.0,1295.24,200.2385658256385
27.0,510.0,4086.0,SUB-DISTRICT,Umarkhed,Rural,128.0,29.0,0.0,46450.0,211899.0,108940.0,102959.0,1265.98,167.3794214758527
27.0,510.0,4086.0,SUB-DISTRICT,Umarkhed,Urban,0.0,0.0,1.0,9220.0,47458.0,24268.0,23190.0,29.26,1621.9412166780587
27.0,510.0,4087.0,SUB-DISTRICT,Mahagaon,Total,112.0,4.0,0.0,43213.0,190252.0,98088.0,92164.0,899.04,211.61683573589607
27.0,510.0,4087.0,SUB-DISTRICT,Mahagaon,Rural,112.0,4.0,0.0,43213.0,190252.0,98088.0,92164.0,899.04,211.61683573589607
27.0,510.0,4087.0,SUB-DISTRICT,Mahagaon,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,510.0,4088.0,SUB-DISTRICT,Arni,Total,105.0,6.0,0.0,39916.0,161833.0,82745.0,79088.0,850.51,190.27759814699417
27.0,510.0,4088.0,SUB-DISTRICT,Arni,Rural,105.0,6.0,0.0,39916.0,161833.0,82745.0,79088.0,850.51,190.27759814699417
27.0,510.0,4088.0,SUB-DISTRICT,Arni,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,510.0,4089.0,SUB-DISTRICT,Ghatanji,Total,105.0,15.0,1.0,33590.0,138587.0,71157.0,67430.0,954.46,145.19937975399702
27.0,510.0,4089.0,SUB-DISTRICT,Ghatanji,Rural,105.0,15.0,0.0,28742.0,117294.0,60131.0,57163.0,943.58,124.30742491362682
27.0,510.0,4089.0,SUB-DISTRICT,Ghatanji,Urban,0.0,0.0,1.0,4848.0,21293.0,11026.0,10267.0,10.88,1957.0772058823527
27.0,510.0,4090.0,SUB-DISTRICT,Kelapur,Total,125.0,15.0,1.0,37358.0,156783.0,79289.0,77494.0,835.49,187.6539515733282
27.0,510.0,4090.0,SUB-DISTRICT,Kelapur,Rural,125.0,15.0,0.0,30463.0,125689.0,63608.0,62081.0,831.5,151.15935057125677
27.0,510.0,4090.0,SUB-DISTRICT,Kelapur,Urban,0.0,0.0,1.0,6895.0,31094.0,15681.0,15413.0,3.99,7792.98245614035
27.0,510.0,4091.0,SUB-DISTRICT,Ralegaon,Total,110.0,23.0,0.0,28170.0,112203.0,57384.0,54819.0,761.7,147.30602599448602
27.0,510.0,4091.0,SUB-DISTRICT,Ralegaon,Rural,110.0,23.0,0.0,28170.0,112203.0,57384.0,54819.0,761.7,147.30602599448602
27.0,510.0,4091.0,SUB-DISTRICT,Ralegaon,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,510.0,4092.0,SUB-DISTRICT,Maregaon,Total,95.0,20.0,0.0,19776.0,78713.0,40099.0,38614.0,607.16,129.64128071677976
27.0,510.0,4092.0,SUB-DISTRICT,Maregaon,Rural,95.0,20.0,0.0,19776.0,78713.0,40099.0,38614.0,607.16,129.64128071677976
27.0,510.0,4092.0,SUB-DISTRICT,Maregaon,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,510.0,4093.0,SUB-DISTRICT,Zari-Jamani,Total,104.0,24.0,0.0,19969.0,80147.0,40364.0,39783.0,704.63,113.74338305209828
27.0,510.0,4093.0,SUB-DISTRICT,Zari-Jamani,Rural,104.0,24.0,0.0,19969.0,80147.0,40364.0,39783.0,704.63,113.74338305209828
27.0,510.0,4093.0,SUB-DISTRICT,Zari-Jamani,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,510.0,4094.0,SUB-DISTRICT,Wani,Total,140.0,20.0,2.0,50625.0,213668.0,110248.0,103420.0,926.96,230.50401311814963
27.0,510.0,4094.0,SUB-DISTRICT,Wani,Rural,140.0,20.0,0.0,34999.0,144136.0,74636.0,69500.0,911.37,158.1531101528468
27.0,510.0,4094.0,SUB-DISTRICT,Wani,Urban,0.0,0.0,2.0,15626.0,69532.0,35612.0,33920.0,15.59,4460.038486209109
27.0,511.0,0.0,DISTRICT,Nanded,Total,1541.0,62.0,17.0,665434.0,3361292.0,1730075.0,1631217.0,10528.0,319.2716565349544
27.0,511.0,0.0,DISTRICT,Nanded,Rural,1541.0,62.0,0.0,494341.0,2447394.0,1258160.0,1189234.0,10286.69,237.91851411873012
27.0,511.0,0.0,DISTRICT,Nanded,Urban,0.0,0.0,17.0,171093.0,913898.0,471915.0,441983.0,241.31000000000003,3787.236335004765
27.0,511.0,4095.0,SUB-DISTRICT,Mahoor,Total,88.0,5.0,0.0,22127.0,99940.0,51465.0,48475.0,519.38,192.42173360545263
27.0,511.0,4095.0,SUB-DISTRICT,Mahoor,Rural,88.0,5.0,0.0,22127.0,99940.0,51465.0,48475.0,519.38,192.42173360545263
27.0,511.0,4095.0,SUB-DISTRICT,Mahoor,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,511.0,4096.0,SUB-DISTRICT,Kinwat,Total,178.0,11.0,2.0,52223.0,247786.0,126086.0,121700.0,1531.88,161.752878815573
27.0,511.0,4096.0,SUB-DISTRICT,Kinwat,Rural,178.0,11.0,0.0,44052.0,207732.0,105566.0,102166.0,1513.97,137.2101164488068
27.0,511.0,4096.0,SUB-DISTRICT,Kinwat,Urban,0.0,0.0,2.0,8171.0,40054.0,20520.0,19534.0,17.91,2236.404243439419
27.0,511.0,4097.0,SUB-DISTRICT,Himayatnagar,Total,70.0,3.0,0.0,22669.0,109727.0,56332.0,53395.0,474.1,231.44273360050624
27.0,511.0,4097.0,SUB-DISTRICT,Himayatnagar,Rural,70.0,3.0,0.0,22669.0,109727.0,56332.0,53395.0,474.1,231.44273360050624
27.0,511.0,4097.0,SUB-DISTRICT,Himayatnagar,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,511.0,4098.0,SUB-DISTRICT,Hadgaon,Total,148.0,6.0,1.0,52908.0,259986.0,134147.0,125839.0,1055.18,246.3901893515798
27.0,511.0,4098.0,SUB-DISTRICT,Hadgaon,Rural,148.0,6.0,0.0,47691.0,232553.0,120081.0,112472.0,1052.59,220.93407689603745
27.0,511.0,4098.0,SUB-DISTRICT,Hadgaon,Urban,0.0,0.0,1.0,5217.0,27433.0,14066.0,13367.0,2.59,10591.891891891892
27.0,511.0,4099.0,SUB-DISTRICT,Ardhapur,Total,52.0,4.0,0.0,19779.0,109332.0,56592.0,52740.0,300.65,363.6520871445202
27.0,511.0,4099.0,SUB-DISTRICT,Ardhapur,Rural,52.0,4.0,0.0,19779.0,109332.0,56592.0,52740.0,300.65,363.6520871445202
27.0,511.0,4099.0,SUB-DISTRICT,Ardhapur,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,511.0,4100.0,SUB-DISTRICT,Nanded,Total,83.0,2.0,4.0,134237.0,719188.0,373049.0,346139.0,402.91,1784.9842396564989
27.0,511.0,4100.0,SUB-DISTRICT,Nanded,Rural,83.0,2.0,0.0,25523.0,137229.0,71413.0,65816.0,335.85,408.602054488611
27.0,511.0,4100.0,SUB-DISTRICT,Nanded,Urban,0.0,0.0,4.0,108714.0,581959.0,301636.0,280323.0,67.06,8678.183716075157
27.0,511.0,4101.0,SUB-DISTRICT,Mudkhed,Total,51.0,2.0,1.0,21010.0,115696.0,59881.0,55815.0,335.97,344.3640801262017
27.0,511.0,4101.0,SUB-DISTRICT,Mudkhed,Rural,51.0,2.0,0.0,17108.0,92179.0,47234.0,44945.0,317.75,290.0991345397325
27.0,511.0,4101.0,SUB-DISTRICT,Mudkhed,Urban,0.0,0.0,1.0,3902.0,23517.0,12647.0,10870.0,18.22,1290.7244785949506
27.0,511.0,4102.0,SUB-DISTRICT,Bhokar,Total,80.0,2.0,1.0,27561.0,138313.0,71067.0,67246.0,708.09,195.3325142284173
27.0,511.0,4102.0,SUB-DISTRICT,Bhokar,Rural,80.0,2.0,0.0,21311.0,105414.0,53963.0,51451.0,688.2,153.17349607672188
27.0,511.0,4102.0,SUB-DISTRICT,Bhokar,Urban,0.0,0.0,1.0,6250.0,32899.0,17104.0,15795.0,19.89,1654.047259929613
27.0,511.0,4103.0,SUB-DISTRICT,Umri,Total,65.0,1.0,1.0,19580.0,99019.0,50508.0,48511.0,373.04,265.4380227321467
27.0,511.0,4103.0,SUB-DISTRICT,Umri,Rural,65.0,1.0,0.0,17000.0,85518.0,43640.0,41878.0,369.57,231.39865248802664
27.0,511.0,4103.0,SUB-DISTRICT,Umri,Urban,0.0,0.0,1.0,2580.0,13501.0,6868.0,6633.0,3.47,3890.778097982709
27.0,511.0,4104.0,SUB-DISTRICT,Dharmabad,Total,51.0,3.0,1.0,19104.0,96776.0,48652.0,48124.0,339.09,285.39915656610344
27.0,511.0,4104.0,SUB-DISTRICT,Dharmabad,Rural,51.0,3.0,0.0,12508.0,63035.0,31733.0,31302.0,326.34,193.1574431574432
27.0,511.0,4104.0,SUB-DISTRICT,Dharmabad,Urban,0.0,0.0,1.0,6596.0,33741.0,16919.0,16822.0,12.75,2646.3529411764707
27.0,511.0,4105.0,SUB-DISTRICT,Biloli,Total,83.0,6.0,2.0,34675.0,170159.0,86795.0,83364.0,590.49,288.1657606394689
27.0,511.0,4105.0,SUB-DISTRICT,Biloli,Rural,83.0,6.0,0.0,29080.0,140476.0,71813.0,68663.0,569.62,246.6135318282364
27.0,511.0,4105.0,SUB-DISTRICT,Biloli,Urban,0.0,0.0,2.0,5595.0,29683.0,14982.0,14701.0,20.87,1422.2807858169622
27.0,511.0,4106.0,SUB-DISTRICT,Naigaon (Khairgaon),Total,87.0,4.0,0.0,38969.0,182868.0,93913.0,88955.0,578.97,315.8505622052956
27.0,511.0,4106.0,SUB-DISTRICT,Naigaon (Khairgaon),Rural,87.0,4.0,0.0,38969.0,182868.0,93913.0,88955.0,578.97,315.8505622052956
27.0,511.0,4106.0,SUB-DISTRICT,Naigaon (Khairgaon),Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,511.0,4107.0,SUB-DISTRICT,Loha,Total,123.0,2.0,1.0,46933.0,241885.0,124717.0,117168.0,868.37,278.5506178241994
27.0,511.0,4107.0,SUB-DISTRICT,Loha,Rural,123.0,2.0,0.0,42507.0,217760.0,112383.0,105377.0,841.41,258.8036747839936
27.0,511.0,4107.0,SUB-DISTRICT,Loha,Urban,0.0,0.0,1.0,4426.0,24125.0,12334.0,11791.0,26.96,894.8442136498516
27.0,511.0,4108.0,SUB-DISTRICT,Kandhar,Total,125.0,2.0,1.0,48607.0,248870.0,128953.0,119917.0,806.94,308.41202567724986
27.0,511.0,4108.0,SUB-DISTRICT,Kandhar,Rural,125.0,2.0,0.0,44196.0,224027.0,115905.0,108122.0,795.86,281.4904631467846
27.0,511.0,4108.0,SUB-DISTRICT,Kandhar,Urban,0.0,0.0,1.0,4411.0,24843.0,13048.0,11795.0,11.08,2242.148014440433
27.0,511.0,4109.0,SUB-DISTRICT,Mukhed,Total,151.0,0.0,1.0,58929.0,293885.0,151797.0,142088.0,952.73,308.46619713874867
27.0,511.0,4109.0,SUB-DISTRICT,Mukhed,Rural,151.0,0.0,0.0,53848.0,266235.0,137613.0,128622.0,919.63,289.50229983797834
27.0,511.0,4109.0,SUB-DISTRICT,Mukhed,Urban,0.0,0.0,1.0,5081.0,27650.0,14184.0,13466.0,33.1,835.3474320241692
27.0,511.0,4110.0,SUB-DISTRICT,Deglur,Total,106.0,9.0,1.0,46123.0,227862.0,116121.0,111741.0,690.21,330.13430695005866
27.0,511.0,4110.0,SUB-DISTRICT,Deglur,Rural,106.0,9.0,0.0,35973.0,173369.0,88514.0,84855.0,682.8,253.90890451083771
27.0,511.0,4110.0,SUB-DISTRICT,Deglur,Urban,0.0,0.0,1.0,10150.0,54493.0,27607.0,26886.0,7.41,7353.981106612686
27.0,512.0,0.0,DISTRICT,Hingoli,Total,675.0,36.0,3.0,228868.0,1177345.0,606294.0,571051.0,4827.0,243.9082245701264
27.0,512.0,0.0,DISTRICT,Hingoli,Rural,675.0,36.0,0.0,196255.0,998612.0,514430.0,484182.0,4770.54,209.32892293115663
27.0,512.0,0.0,DISTRICT,Hingoli,Urban,0.0,0.0,3.0,32613.0,178733.0,91864.0,86869.0,56.46,3165.657102373362
27.0,512.0,4111.0,SUB-DISTRICT,Sengaon,Total,128.0,5.0,0.0,40764.0,204122.0,105810.0,98312.0,1143.63,178.48604880949256
27.0,512.0,4111.0,SUB-DISTRICT,Sengaon,Rural,128.0,5.0,0.0,40764.0,204122.0,105810.0,98312.0,1143.63,178.48604880949256
27.0,512.0,4111.0,SUB-DISTRICT,Sengaon,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,512.0,4112.0,SUB-DISTRICT,Hingoli,Total,140.0,13.0,1.0,52669.0,269546.0,138326.0,131220.0,969.99,277.88533902411365
27.0,512.0,4112.0,SUB-DISTRICT,Hingoli,Rural,140.0,13.0,0.0,36811.0,184443.0,94970.0,89473.0,936.27,196.99766093114167
27.0,512.0,4112.0,SUB-DISTRICT,Hingoli,Urban,0.0,0.0,1.0,15858.0,85103.0,43356.0,41747.0,33.72,2523.8137603795967
27.0,512.0,4113.0,SUB-DISTRICT,Aundha (Nagnath),Total,118.0,4.0,0.0,35075.0,181148.0,93094.0,88054.0,829.94,218.26638070221944
27.0,512.0,4113.0,SUB-DISTRICT,Aundha (Nagnath),Rural,118.0,4.0,0.0,35075.0,181148.0,93094.0,88054.0,829.94,218.26638070221944
27.0,512.0,4113.0,SUB-DISTRICT,Aundha (Nagnath),Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,512.0,4114.0,SUB-DISTRICT,Kalamnuri,Total,142.0,9.0,1.0,45176.0,231559.0,119491.0,112068.0,967.63,239.3053129812015
27.0,512.0,4114.0,SUB-DISTRICT,Kalamnuri,Rural,142.0,9.0,0.0,40826.0,206775.0,106539.0,100236.0,956.83,216.10421914028612
27.0,512.0,4114.0,SUB-DISTRICT,Kalamnuri,Urban,0.0,0.0,1.0,4350.0,24784.0,12952.0,11832.0,10.8,2294.814814814815
27.0,512.0,4115.0,SUB-DISTRICT,Basmath,Total,147.0,5.0,1.0,55184.0,290970.0,149573.0,141397.0,915.81,317.7187407868445
27.0,512.0,4115.0,SUB-DISTRICT,Basmath,Rural,147.0,5.0,0.0,42779.0,222124.0,114017.0,108107.0,903.87,245.7477292088464
27.0,512.0,4115.0,SUB-DISTRICT,Basmath,Urban,0.0,0.0,1.0,12405.0,68846.0,35556.0,33290.0,11.94,5765.996649916248
27.0,513.0,0.0,DISTRICT,Parbhani,Total,830.0,13.0,8.0,361130.0,1836086.0,942870.0,893216.0,6214.0,295.4757000321854
27.0,513.0,0.0,DISTRICT,Parbhani,Rural,830.0,13.0,0.0,256399.0,1266280.0,651886.0,614394.0,6101.11,207.5491181112945
27.0,513.0,0.0,DISTRICT,Parbhani,Urban,0.0,0.0,8.0,104731.0,569806.0,290984.0,278822.0,112.89,5047.444414917176
27.0,513.0,4116.0,SUB-DISTRICT,Sailu,Total,93.0,1.0,1.0,33815.0,169174.0,86633.0,82541.0,681.89,248.0957339160275
27.0,513.0,4116.0,SUB-DISTRICT,Sailu,Rural,93.0,1.0,0.0,25054.0,122259.0,62505.0,59754.0,677.29,180.5120406325208
27.0,513.0,4116.0,SUB-DISTRICT,Sailu,Urban,0.0,0.0,1.0,8761.0,46915.0,24128.0,22787.0,4.6,10198.913043478262
27.0,513.0,4117.0,SUB-DISTRICT,Jintur,Total,166.0,5.0,1.0,55783.0,282756.0,144882.0,137874.0,1238.82,228.2462343197559
27.0,513.0,4117.0,SUB-DISTRICT,Jintur,Rural,166.0,5.0,0.0,48061.0,238465.0,122266.0,116199.0,1213.0,196.59109645507007
27.0,513.0,4117.0,SUB-DISTRICT,Jintur,Urban,0.0,0.0,1.0,7722.0,44291.0,22616.0,21675.0,25.82,1715.3756777691713
